,YearStart,YearEnd,LocationAbbr,LocationDesc,DataSource,ConditionType,Category,Cause_of_Death,Data_Value_Alt,Effect,ConsumptionPattern,Sex,AgeGroup
12159,2015,2019,9,9,0,0,6,17,105.0,0,1,1,0
12163,2015,2019,9,9,0,0,6,17,48.0,0,1,0,0
12172,2015,2019,9,9,0,0,6,18,20.0,0,1,0,0
12174,2015,2019,9,9,0,0,6,18,26.0,0,1,1,0
12189,2015,2019,9,9,0,0,6,19,121.0,0,1,0,0
12193,2015,2019,9,9,0,0,6,19,457.0,0,1,1,0
12257,2015,2019,9,9,0,0,8,28,182.0,0,1,0,0
12262,2015,2019,9,9,0,0,8,28,609.0,0,1,1,0
12281,2015,2019,9,9,0,1,0,0,145.0,0,1,1,0
12284,2015,2019,9,9,0,1,0,0,46.0,0,1,0,0
12303,2015,2019,9,9,0,1,0,1,128.0,0,1,0,0
12305,2015,2019,9,9,0,1,0,1,367.0,0,1,1,0
12357,2015,2019,9,9,0,1,0,4,1165.0,0,1,1,0
12361,2015,2019,9,9,0,1,0,4,547.0,0,1,0,0
12380,2015,2019,9,9,0,1,0,5,14.0,0,1,0,0
12383,2015,2019,9,9,0,1,0,5,43.0,0,1,1,0
12423,2015,2019,9,9,0,1,2,8,131.0,0,1,0,0
12436,2015,2019,9,9,0,1,2,9,159.0,0,1,1,0
12438,2015,2019,9,9,0,1,2,9,21.0,0,1,0,0
12446,2015,2019,9,9,0,1,2,10,16.0,0,1,0,0
12449,2015,2019,9,9,0,1,2,10,65.0,0,1,1,0
12469,2015,2019,9,9,0,1,2,11,19.0,0,1,0,0
12471,2015,2019,9,9,0,1,2,11,291.0,0,1,1,0
12480,2015,2019,9,9,0,1,2,12,155.0,0,1,1,0
12482,2015,2019,9,9,0,1,2,12,21.0,0,1,0,0
12491,2015,2019,9,9,0,1,2,13,12.0,0,1,0,0
12492,2015,2019,9,9,0,1,2,13,36.0,0,1,1,0
12502,2015,2019,9,9,0,1,2,14,37.0,0,1,1,0
12524,2015,2019,9,9,0,1,3,7,19.0,0,1,0,0
12525,2015,2019,9,9,0,1,3,7,41.0,0,1,1,0
12534,2015,2019,9,9,0,1,3,15,163.0,0,1,0,0
12536,2015,2019,9,9,0,1,3,15,522.0,0,1,1,0
12545,2015,2019,9,9,0,1,3,20,361.0,0,1,1,0
12547,2015,2019,9,9,0,1,3,20,483.0,0,1,0,0
12559,2015,2019,9,9,0,1,3,26,81.0,0,1,0,0
12560,2015,2019,9,9,0,1,3,26,90.0,0,1,1,0
12567,2015,2019,9,9,0,1,3,27,117.0,0,1,0,0
12569,2015,2019,9,9,0,1,3,27,158.0,0,1,1,0
12622,2015,2019,9,9,0,1,4,21,330.0,0,1,0,0
12624,2015,2019,9,9,0,1,4,21,459.0,0,1,1,0
12732,2015,2019,9,9,0,0,1,2,32.0,0,0,0,0
12735,2015,2019,9,9,0,0,1,2,85.0,0,0,1,0
12739,2015,2019,9,9,0,0,1,25,389.0,0,0,0,0
12743,2015,2019,9,9,0,0,1,25,842.0,0,0,1,0
12746,2015,2019,9,9,0,0,5,22,247.0,0,0,0,0
12751,2015,2019,9,9,0,0,5,22,813.0,0,0,1,0
12764,2015,2019,9,9,0,0,6,6,10.0,0,0,0,0
12765,2015,2019,9,9,0,0,6,6,14.0,0,0,1,0
12780,2015,2019,9,9,0,0,6,16,27.0,0,0,0,0
12783,2015,2019,9,9,0,0,6,16,90.0,0,0,1,0
12786,2015,2019,9,9,0,0,6,17,105.0,0,0,1,0
12790,2015,2019,9,9,0,0,6,17,48.0,0,0,0,0
12796,2015,2019,9,9,0,0,6,18,20.0,0,0,0,0
12798,2015,2019,9,9,0,0,6,18,26.0,0,0,1,0
12808,2015,2019,9,9,0,0,6,19,121.0,0,0,0,0
12812,2015,2019,9,9,0,0,6,19,457.0,0,0,1,0
12858,2015,2019,9,9,0,0,8,28,182.0,0,0,0,0
12862,2015,2019,9,9,0,0,8,28,609.0,0,0,1,0
12875,2015,2019,9,9,0,1,0,0,145.0,0,0,1,0
12878,2015,2019,9,9,0,1,0,0,46.0,0,0,0,0
12891,2015,2019,9,9,0,1,0,1,128.0,0,0,0,0
12893,2015,2019,9,9,0,1,0,1,367.0,0,0,1,0
12930,2015,2019,9,9,0,1,0,4,1165.0,0,0,1,0
12934,2015,2019,9,9,0,1,0,4,547.0,0,0,0,0
12947,2015,2019,9,9,0,1,0,5,14.0,0,0,0,0
12950,2015,2019,9,9,0,1,0,5,43.0,0,0,1,0
12980,2015,2019,9,9,0,1,2,8,230.0,0,0,0,0
12988,2015,2019,9,9,0,1,2,9,267.0,0,0,1,0
12990,2015,2019,9,9,0,1,2,9,37.0,0,0,0,0
12996,2015,2019,9,9,0,1,2,10,120.0,0,0,1,0
12998,2015,2019,9,9,0,1,2,10,32.0,0,0,0,0
13012,2015,2019,9,9,0,1,2,11,21.0,0,0,0,0
13014,2015,2019,9,9,0,1,2,11,313.0,0,0,1,0
13020,2015,2019,9,9,0,1,2,12,232.0,0,0,1,0
13022,2015,2019,9,9,0,1,2,12,36.0,0,0,0,0
13028,2015,2019,9,9,0,1,2,13,12.0,0,0,0,0
13029,2015,2019,9,9,0,1,2,13,36.0,0,0,1,0
13037,2015,2019,9,9,0,1,2,14,66.0,0,0,1,0
13061,2015,2019,9,9,0,1,3,7,34.0,0,0,0,0
13062,2015,2019,9,9,0,1,3,7,70.0,0,0,1,0
13067,2015,2019,9,9,0,1,3,15,306.0,0,0,1,0
13071,2015,2019,9,9,0,1,3,15,91.0,0,0,0,0
13083,2015,2019,9,9,0,1,3,20,349.0,0,0,0,0
13085,2015,2019,9,9,0,1,3,20,590.0,0,0,1,0
13090,2015,2019,9,9,0,1,3,26,139.0,0,0,0,0
13091,2015,2019,9,9,0,1,3,26,150.0,0,0,1,0
13147,2015,2019,9,9,0,1,4,21,330.0,0,0,0,0
13149,2015,2019,9,9,0,1,4,21,459.0,0,0,1,0
13287,2015,2019,10,10,0,0,1,2,11.0,0,1,0,0
13290,2015,2019,10,10,0,0,1,2,38.0,0,1,1,0
13299,2015,2019,10,10,0,0,1,25,140.0,0,1,0,0
13301,2015,2019,10,10,0,0,1,25,242.0,0,1,1,0
13304,2015,2019,10,10,0,0,5,22,110.0,0,1,0,0
13305,2015,2019,10,10,0,0,5,22,12.0,0,1,0,1
13307,2015,2019,10,10,0,0,5,22,26.0,0,1,1,1
13309,2015,2019,10,10,0,0,5,22,328.0,0,1,1,0
13364,2015,2019,10,10,0,0,6,17,18.0,0,1,0,0
13367,2015,2019,10,10,0,0,6,17,43.0,0,1,1,0
13376,2015,2019,10,10,0,0,6,18,18.0,0,1,0,0
13378,2015,2019,10,10,0,0,6,18,29.0,0,1,1,0
13395,2015,2019,10,10,0,0,6,19,292.0,0,1,1,0
13400,2015,2019,10,10,0,0,6,19,65.0,0,1,0,0
13461,2015,2019,10,10,0,0,8,28,269.0,0,1,1,0
13464,2015,2019,10,10,0,0,8,28,78.0,0,1,0,0
13484,2015,2019,10,10,0,1,0,0,104.0,0,1,1,0
13487,2015,2019,10,10,0,1,0,0,27.0,0,1,0,0
13506,2015,2019,10,10,0,1,0,1,106.0,0,1,1,0
13510,2015,2019,10,10,0,1,0,1,35.0,0,1,0,0
13562,2015,2019,10,10,0,1,0,4,140.0,0,1,0,0
13564,2015,2019,10,10,0,1,0,4,327.0,0,1,1,0
13629,2015,2019,10,10,0,1,2,8,48.0,0,1,0,0
13707,2015,2019,10,10,0,1,2,14,12.0,0,1,1,0
13740,2015,2019,10,10,0,1,3,15,119.0,0,1,1,0
13742,2015,2019,10,10,0,1,3,15,34.0,0,1,0,0
13749,2015,2019,10,10,0,1,3,20,167.0,0,1,1,0
13750,2015,2019,10,10,0,1,3,20,207.0,0,1,0,0
13762,2015,2019,10,10,0,1,3,26,34.0,0,1,0,0
13763,2015,2019,10,10,0,1,3,26,38.0,0,1,1,0
13773,2015,2019,10,10,0,1,3,27,17.0,0,1,0,0
13774,2015,2019,10,10,0,1,3,27,28.0,0,1,1,0
13827,2015,2019,10,10,0,1,4,21,152.0,0,1,0,0
13829,2015,2019,10,10,0,1,4,21,199.0,0,1,1,0
13936,2015,2019,10,10,0,0,1,2,11.0,0,0,0,0
13939,2015,2019,10,10,0,0,1,2,38.0,0,0,1,0
13945,2015,2019,10,10,0,0,1,25,140.0,0,0,0,0
13947,2015,2019,10,10,0,0,1,25,242.0,0,0,1,0
13950,2015,2019,10,10,0,0,5,22,110.0,0,0,0,0
13953,2015,2019,10,10,0,0,5,22,328.0,0,0,1,0
13992,2015,2019,10,10,0,0,6,17,18.0,0,0,0,0
13995,2015,2019,10,10,0,0,6,17,43.0,0,0,1,0
14001,2015,2019,10,10,0,0,6,18,18.0,0,0,0,0
14003,2015,2019,10,10,0,0,6,18,29.0,0,0,1,0
14015,2015,2019,10,10,0,0,6,19,292.0,0,0,1,0
14019,2015,2019,10,10,0,0,6,19,65.0,0,0,0,0
14062,2015,2019,10,10,0,0,8,28,269.0,0,0,1,0
14065,2015,2019,10,10,0,0,8,28,78.0,0,0,0,0
14079,2015,2019,10,10,0,1,0,0,104.0,0,0,1,0
14082,2015,2019,10,10,0,1,0,0,27.0,0,0,0,0
14095,2015,2019,10,10,0,1,0,1,106.0,0,0,1,0
14099,2015,2019,10,10,0,1,0,1,35.0,0,0,0,0
14136,2015,2019,10,10,0,1,0,4,140.0,0,0,0,0
14138,2015,2019,10,10,0,1,0,4,327.0,0,0,1,0
14186,2015,2019,10,10,0,1,2,8,87.0,0,0,0,0
14193,2015,2019,10,10,0,1,2,9,13.0,0,0,0,0
14196,2015,2019,10,10,0,1,2,9,98.0,0,0,1,0
14224,2015,2019,10,10,0,1,2,12,13.0,0,0,0,0
14227,2015,2019,10,10,0,1,2,12,78.0,0,0,1,0
14242,2015,2019,10,10,0,1,2,14,23.0,0,0,1,0
14265,2015,2019,10,10,0,1,3,7,14.0,0,0,0,0
14266,2015,2019,10,10,0,1,3,7,27.0,0,0,1,0
14272,2015,2019,10,10,0,1,3,15,19.0,0,0,0,0
14275,2015,2019,10,10,0,1,3,15,69.0,0,0,1,0
14288,2015,2019,10,10,0,1,3,20,146.0,0,0,0,0
14290,2015,2019,10,10,0,1,3,20,287.0,0,0,1,0
14298,2015,2019,10,10,0,1,3,26,60.0,0,0,0,0
14299,2015,2019,10,10,0,1,3,26,66.0,0,0,1,0
14352,2015,2019,10,10,0,1,4,21,152.0,0,0,0,0
14354,2015,2019,10,10,0,1,4,21,199.0,0,0,1,0
14504,2015,2019,11,11,0,0,1,25,14.0,0,1,0,0
14507,2015,2019,11,11,0,0,1,25,40.0,0,1,1,0
14515,2015,2019,11,11,0,0,5,22,11.0,0,1,0,0
14518,2015,2019,11,11,0,0,5,22,34.0,0,1,1,0
14669,2015,2019,11,11,0,0,8,28,10.0,0,1,0,0
14673,2015,2019,11,11,0,0,8,28,38.0,0,1,1,0
14770,2015,2019,11,11,0,1,0,4,14.0,0,1,0,0
14772,2015,2019,11,11,0,1,0,4,41.0,0,1,1,0
14958,2015,2019,11,11,0,1,3,20,25.0,0,1,0,0
14959,2015,2019,11,11,0,1,3,20,25.0,0,1,1,0
15036,2015,2019,11,11,0,1,4,21,17.0,0,1,0,0
15037,2015,2019,11,11,0,1,4,21,22.0,0,1,1,0
15151,2015,2019,11,11,0,0,1,25,14.0,0,0,0,0
15154,2015,2019,11,11,0,0,1,25,40.0,0,0,1,0
15159,2015,2019,11,11,0,0,5,22,11.0,0,0,0,0
15162,2015,2019,11,11,0,0,5,22,34.0,0,0,1,0
15270,2015,2019,11,11,0,0,8,28,10.0,0,0,0,0
15274,2015,2019,11,11,0,0,8,28,38.0,0,0,1,0
15344,2015,2019,11,11,0,1,0,4,14.0,0,0,0,0
15346,2015,2019,11,11,0,1,0,4,41.0,0,0,1,0
15393,2015,2019,11,11,0,1,2,8,12.0,0,0,0,0
15496,2015,2019,11,11,0,1,3,20,18.0,0,0,0,0
15497,2015,2019,11,11,0,1,3,20,39.0,0,0,1,0
15504,2015,2019,11,11,0,1,3,26,11.0,0,0,0,0
15505,2015,2019,11,11,0,1,3,26,13.0,0,0,1,0
15560,2015,2019,11,11,0,1,4,21,17.0,0,0,0,0
15561,2015,2019,11,11,0,1,4,21,22.0,0,0,1,0
15712,2015,2019,13,12,0,0,1,25,25.0,0,1,0,0
15713,2015,2019,13,12,0,0,1,25,36.0,0,1,1,0
15721,2015,2019,13,12,0,0,5,22,17.0,0,1,0,0
15724,2015,2019,13,12,0,0,5,22,55.0,0,1,1,0
15875,2015,2019,13,12,0,0,8,28,19.0,0,1,0,0
15878,2015,2019,13,12,0,0,8,28,70.0,0,1,1,0
15973,2015,2019,13,12,0,1,0,4,107.0,0,1,1,0
15977,2015,2019,13,12,0,1,0,4,57.0,0,1,0,0
16162,2015,2019,13,12,0,1,3,20,15.0,0,1,1,0
16163,2015,2019,13,12,0,1,3,20,23.0,0,1,0,0
16239,2015,2019,13,12,0,1,4,21,18.0,0,1,0,0
16240,2015,2019,13,12,0,1,4,21,18.0,0,1,1,0
16356,2015,2019,13,12,0,0,1,25,25.0,0,0,0,0
16357,2015,2019,13,12,0,0,1,25,36.0,0,0,1,0
16362,2015,2019,13,12,0,0,5,22,17.0,0,0,0,0
16365,2015,2019,13,12,0,0,5,22,55.0,0,0,1,0
16474,2015,2019,13,12,0,0,8,28,19.0,0,0,0,0
16477,2015,2019,13,12,0,0,8,28,70.0,0,0,1,0
